,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,status
10,2.4586853702308016,-4.599752896462302,-1.611049280643366,-0.046613521022384134,-0.868861897426174,-0.6840815074301052,-1.1520576971294185,-0.8391251128181202,0.10922036286266906,0.8717351131903041,0.7970122415548788,-0.19109986400600054,0.677013594614342,0.002219280264265468,0.2850190131019515,0.12387094415624858,0.8453809517907467,-1.1500291516703716,1
11,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726205,-0.20886029027423744,-0.13396175056783277,-0.00717083051947529,-0.10644570356413288,0.04771289896091747,0.05802152861220003,-0.0030107096370345096,-0.013877818397542466,0.0195158539780386,-0.026919649603471877,-0.007651310597195504,-0.01907304539590045,0.01020494405935738,-0.04750165150595052,1
12,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.043753240527262094,-0.20886029027423772,-0.13396175056783385,-0.007170830519477494,-0.10644570356413352,0.04771289896091901,0.05802152861220626,-0.003010709637035536,-0.013877818397554217,0.01951585397802989,-0.026919649603491785,-0.007651310597198822,-0.019073045395896392,0.01020494405937195,-0.047501651505999276,1
13,-2.642874345030763,1.3936048551987683,-2.08951056103056,0.5354607356641365,-0.18800886345046766,-0.29934695108633935,-0.23241864670240261,-0.19764934350156516,-0.17142965419452147,-0.2681018409516996,-0.006372715355862119,0.018617908080093986,0.17973459091501628,0.09512450869065825,0.06628562935723942,0.05746162686222876,-0.029571378561584892,-0.073549761274592,1
14,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726192,-0.20886029027423753,-0.13396175056783274,-0.007170830519475658,-0.10644570356413188,0.047712898960916475,0.05802152861220274,-0.0030107096370422235,-0.01387781839754174,0.01951585397804015,-0.026919649603472456,-0.007651310597184695,-0.019073045395891455,0.010204944059394115,-0.04750165150600009,1
15,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726201,-0.20886029027423755,-0.13396175056783324,-0.007170830519476377,-0.10644570356413235,0.04771289896091789,0.058021528612204464,-0.0030107096370390793,-0.01387781839754826,0.01951585397803717,-0.026919649603481453,-0.007651310597193872,-0.019073045395910305,0.010204944059368164,-0.047501651505965095,1
16,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.043753240527262025,-0.20886029027423755,-0.1339617505678333,-0.0071708305194766574,-0.10644570356413269,0.04771289896091766,0.05802152861220474,-0.0030107096370382215,-0.013877818397548926,0.019515853978035288,-0.026919649603481983,-0.007651310597197244,-0.01907304539590028,0.010204944059370698,-0.047501651505984455,1
17,-2.637653065305658,1.3900330734241906,-2.0912034135191564,0.5355877912016803,-0.1886858068692127,-0.3001817516169037,-0.23368462651167227,-0.19922597817631021,-0.1708361340348012,-0.2689561338599681,-0.006371779559069837,0.01875856406242862,0.17952803430398245,0.09496433576104239,0.06606468992535507,0.05742937236655129,-0.029548985321828397,-0.07396244025927959,1
18,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.2088602902742376,-0.1339617505678333,-0.00717083051947664,-0.10644570356413276,0.04771289896091754,0.05802152861220467,-0.0030107096370377865,-0.013877818397549153,0.019515853978034434,-0.0269196496034814,-0.007651310597198415,-0.01907304539590165,0.010204944059374539,-0.04750165150599134,1
19,-2.637653065305658,1.3900330734241906,-2.0912034135191564,0.5355877912016803,-0.18868580686921274,-0.30018175161690375,-0.23368462651167263,-0.19922597817631,-0.17083613403480088,-0.2689561338599658,-0.006371779559071285,0.018758564062428998,0.17952803430398578,0.09496433576103411,0.06606468992534846,0.05742937236658402,-0.029548985321827786,-0.07396244025929744,1
20,-2.645594905222989,1.3957312057701958,-2.088659452870956,0.5349298814485552,-0.18552697128350648,-0.2974618765070787,-0.23208569186025182,-0.19690881279223668,-0.1718543945751863,-0.26737550086437534,-0.004180586607108956,0.019143444302659452,0.18021006124872083,0.09502592047728085,0.06625533146152218,0.05557070174117315,-0.02816272930126246,-0.0756043692469504,1
21,1.2623671755357948,-0.9994426324186422,-0.5568935494755753,-1.045125315575621,2.944334218635249,0.7782330922422568,-0.553070214609383,-0.4093658010428664,0.23225778497349384,0.07677771720796084,2.688011021901255,1.2239958360089314,0.049171974978681976,-0.23042758991493065,0.07071340201165767,0.9902505194926022,-0.7379302928824317,-0.3792849055658394,1
22,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.00717083051947664,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.0030107096370377913,-0.013877818397549138,0.019515853978034462,-0.026919649603481536,-0.0076513105971986696,-0.01907304539590157,0.010204944059374565,-0.04750165150599102,1
23,-2.6431962938462155,1.3945658063625783,-2.0891696274852,0.5355339789149425,-0.18850409509960767,-0.2992664977990366,-0.23217903603553863,-0.19789060142444628,-0.1716350749915541,-0.2676182128689939,-0.006744182650300844,0.018442322418478846,0.17990472933731136,0.0949727328468972,0.06710803478893569,0.05727955693117272,-0.029657906479997703,-0.07394805162910449,1
24,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549134,0.01951585397803447,-0.026919649603481536,-0.007651310597198659,-0.019073045395901538,0.010204944059374539,-0.047501651505991165,1
25,-2.6431962938462155,1.3945658063625783,-2.0891696274852,0.5355339789149425,-0.18850409509960767,-0.2992664977990366,-0.23217903603553863,-0.19789060142444628,-0.1716350749915541,-0.2676182128689939,-0.006744182650300845,0.018442322418478842,0.17990472933731136,0.0949727328468972,0.06710803478893568,0.05727955693117268,-0.029657906479997723,-0.0739480516291043,1
26,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
27,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
28,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
29,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
30,-2.649339765606671,1.3984658055334092,-2.0873124239073353,0.5346621568212485,-0.1845973204678125,-0.2967210250927542,-0.23178430052186436,-0.196315934376861,-0.17224654613999393,-0.2669545973720301,-0.0034859185747652096,0.019373713945211025,0.1800890762068026,0.09523406979590576,0.06675841544002759,0.058700691376248046,-0.030387942433493565,-0.07325747004339069,1
31,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
32,-2.649339765606671,1.3984658055334092,-2.0873124239073353,0.5346621568212485,-0.1845973204678125,-0.2967210250927542,-0.23178430052186436,-0.196315934376861,-0.17224654613999393,-0.2669545973720301,-0.0034859185747652096,0.019373713945211025,0.1800890762068026,0.09523406979590576,0.06675841544002759,0.058700691376248046,-0.030387942433493565,-0.07325747004339069,1
33,-2.6533686847031044,1.4018572624831869,-2.0857606238181154,0.5350827310005615,-0.1866188130644508,-0.29764192960677366,-0.23014445169380301,-0.1949119965215028,-0.17212998083417297,-0.26638633762854635,-0.006555255413759825,0.01871325010879684,0.17973964299521272,0.09534110271220164,0.06657821104878624,0.05761372231257855,-0.0293080448833429,-0.07227495632674297,1
34,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
35,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
36,-2.146038161084439,2.198889829515586,-2.2407075019789726,-0.32203627607904706,-0.25572460281224924,-0.08381312795545202,-0.15648076790655577,-0.992513713438757,0.6826867887994644,1.4800327093108319,-0.1832113928147698,0.2039223781685201,-1.464216404943952,-1.231199949151814,-0.3814973710617802,-0.2857747766642017,-0.23141419464701635,-0.05977407036227616,1
37,-2.6464129799317795,1.395861849238082,-2.0884099368657867,0.5353329113033048,-0.18759637387298458,-0.29883560990586033,-0.2318663737404198,-0.19686245449365397,-0.17168564225280597,-0.2674982142166584,-0.006389433081680135,0.018546554274425392,0.17972730045173124,0.09513249327464099,0.0664425325080168,0.05754194452200578,-0.029441395628544146,-0.07309378280598519,1
38,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
39,-2.6464129799317795,1.395861849238082,-2.0884099368657867,0.5353329113033048,-0.18759637387298458,-0.29883560990586033,-0.2318663737404198,-0.19686245449365397,-0.17168564225280597,-0.2674982142166584,-0.006389433081680135,0.018546554274425392,0.17972730045173124,0.09513249327464099,0.0664425325080168,0.05754194452200578,-0.029441395628544146,-0.07309378280598519,1
40,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
41,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
42,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
43,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
44,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
45,-2.6465675806922944,1.3961505565105568,-2.088296414846303,0.5353731815106826,-0.18762512483734786,-0.2987670940815992,-0.23176261818084865,-0.1967859714894744,-0.17177420840412477,-0.26739559708699245,-0.006394135803137655,0.0185161426063803,0.17983540529836112,0.09517021126538762,0.06655072069678238,0.057525748417913296,-0.02949579430748686,-0.0731220460346956,1
46,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
47,-2.6465675806922944,1.3961505565105568,-2.088296414846303,0.5353731815106826,-0.18762512483734786,-0.2987670940815992,-0.23176261818084865,-0.1967859714894744,-0.17177420840412477,-0.26739559708699245,-0.006394135803137655,0.0185161426063803,0.17983540529836112,0.09517021126538762,0.06655072069678238,0.057525748417913296,-0.02949579430748686,-0.0731220460346956,1
48,-2.64560276573613,1.395465228689633,-2.088618777306358,0.5353829240283929,-0.18782432637167978,-0.2990378327287993,-0.2319191011600167,-0.19702426728953973,-0.1716600750763109,-0.26756636827592317,-0.006513876030597062,0.018541219365370426,0.17977540389812804,0.09509682067823143,0.0666560782515009,0.05751173623652632,-0.029528559401696932,-0.07308153265259328,1
49,-2.6404087195260653,1.3918725806344343,-2.09027541550841,0.5357431829672162,-0.18867619594554888,-0.2999407722032724,-0.23277647414787447,-0.19849759082598326,-0.17119054175585804,-0.26853345037602366,-0.00680988784401069,0.018859164628585234,0.18019815869172895,0.09520024912329896,0.06673723957132092,0.056909029000876965,-0.029729092991719996,-0.07372572386789991,1
50,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
51,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
52,-2.6390289119692505,1.3915454398665563,-2.090579417755791,0.5355895026910862,-0.18867079379394608,-0.29989427388718887,-0.23320143046428785,-0.19874330907432863,-0.17121050166416593,-0.2683916863947812,-0.0064621719117851206,0.01858010665187698,0.179863799397942,0.09501157048032068,0.06651888710659848,0.05750266260835167,-0.029474861265854475,-0.07352532310448401,1
53,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
54,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
55,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
56,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
57,2.5817651415740337,-3.7632467893049704,-1.0795002746390183,0.14244042982156332,-0.3950581128339815,-0.4249442174152123,-0.2542222830873732,-0.043626941191975376,-0.2941099493696004,0.45517386818185995,0.050293281670773585,-0.4286294120801592,0.2030216264060528,-0.24129294947412314,0.07341889692049348,0.08249931654683201,0.021642133013796597,-0.2029347388850918,1
58,-0.0018072564488338038,-0.03694480705974885,-0.36137375379127823,-1.342871237941382,4.110139965287587,1.073649632522498,-0.9454214591014083,-0.973416307082978,-0.5392301026737055,-0.19273607118676458,-1.0817105687805537,-0.3197587711780384,-0.2914919168032639,-0.3185328880980176,0.01090076467029751,0.2875993602255622,-0.1955062622428036,0.16769225324297068,1
59,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
60,-0.08793230799199094,-0.13916019082409162,-0.36974892472792986,-0.7893208497944376,3.6823536540281725,2.026140721803928,-0.8503960295409501,-1.2434103619743875,-0.25401021087861125,-0.2963584536069299,-1.1808254151336512,-0.10381915550844667,-0.41826574596986116,-0.214434458802411,-0.04949469673889642,0.39670314887614866,-0.09884813024023,0.10721089583605245,1
61,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
62,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
63,3.0046346152883183,-3.4082270054841257,-1.5970460740308174,-0.17082446187658923,-0.3104023055573776,-0.592020649158155,-1.0451185379540548,-1.1744675639694508,0.3787187133577976,0.36466463481962613,-0.04228400600669663,-0.03559368722113135,0.7637143372386164,0.2187720409778626,0.06582027506960435,0.387865605180066,0.7020296931283667,-0.6151361220716839,1
64,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
65,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
66,-2.6462387033264947,1.39608417421767,-2.0883595770134566,0.5353672360463517,-0.1876941176584938,-0.29887123599458837,-0.23181059506236742,-0.19693162040679518,-0.1717096609949283,-0.2672341492586882,-0.006546969009690103,0.01869217992039457,0.18020257238089177,0.09528504011824167,0.06641613662152761,0.057380994132756255,-0.029426257080196756,-0.0724513288357221,1
67,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
68,-2.6462387033264947,1.39608417421767,-2.0883595770134566,0.5353672360463517,-0.1876941176584938,-0.29887123599458837,-0.23181059506236742,-0.19693162040679518,-0.1717096609949283,-0.2672341492586882,-0.006546969009690103,0.01869217992039457,0.18020257238089177,0.09528504011824167,0.06641613662152761,0.057380994132756255,-0.029426257080196756,-0.0724513288357221,1
69,-2.0763073436176236,-0.04121967070178627,2.145435536001644,-0.03458104796880907,-0.19199732928691424,-0.08354595321850727,0.010201812079608623,-0.06959757291582432,-0.0028796214078659205,0.08752855823166383,0.005732942109099639,-0.010893979795768458,0.032918108876617315,-0.010818331436292105,0.010571032596734472,-0.014674247055697682,0.00704575586131227,-0.015956513441808255,1
70,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
71,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
72,-2.0763073436176236,-0.04121967070178627,2.145435536001644,-0.03458104796880907,-0.19199732928691424,-0.08354595321850727,0.010201812079608623,-0.06959757291582432,-0.0028796214078659205,0.08752855823166383,0.005732942109099639,-0.010893979795768458,0.032918108876617315,-0.010818331436292105,0.010571032596734472,-0.014674247055697682,0.00704575586131227,-0.015956513441808255,1
73,-2.649134703920244,1.3980394701156027,-2.087454582171783,0.535259017198942,-0.18732317182751113,-0.2983111979435605,-0.23108558271801713,-0.1959482382604955,-0.17206821206955222,-0.2668186047910189,-0.006426186590879088,0.01837944994156875,0.17976539969886976,0.09509540431247089,0.06666407607263693,0.05756605869360832,-0.029434763514295106,-0.07273845437645866,1
74,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
75,-1.6765210904874817,-0.2575133087567267,2.0186920182585886,-0.04375324052726203,-0.20886029027423758,-0.1339617505678333,-0.007170830519476642,-0.10644570356413276,0.04771289896091754,0.058021528612204706,-0.003010709637037793,-0.013877818397549138,0.01951585397803447,-0.026919649603481536,-0.007651310597198663,-0.019073045395901548,0.010204944059374539,-0.047501651505991116,1
76,-2.649134703920244,1.3980394701156027,-2.087454582171783,0.535259017198942,-0.18732317182751113,-0.2983111979435605,-0.23108558271801713,-0.1959482382604955,-0.17206821206955222,-0.2668186047910189,-0.006426186590879088,0.01837944994156875,0.17976539969886976,0.09509540431247089,0.06666407607263693,0.05756605869360832,-0.029434763514295106,-0.07273845437645866,1
